Comparison,ASV,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Certovo & Oxic & Labelled,Seq_3801,0.8822161639489795,3.2371841771920042,0.8876406261775961,3.3540422659703046,3.982009847861427e-4,0.010330074384394004
Certovo & Oxic & Labelled,Seq_698,0.7737524136669344,19.007049655133027,2.9481417235542255,6.358937735371801,1.0157686418745969e-10,8.71607630777779e-9
Certovo & Oxic & Labelled,Seq_4780,0.6197549832150827,2.3132178232662297,0.7197834554998078,2.852549343247273,0.0021685039292480297,0.049875590372704684
Certovo & Oxic & Labelled,Seq_2812,0.6170658702826415,2.7238545314686453,0.83385660555306,2.9547700588573984,0.0015645108268084055,0.037531437146339275
Plesne & Anoxic & Labelled,Seq_48,374.54483154978936,1.3613770321225858,0.1457915525772987,7.554463977181637,2.102941730569952e-14,2.148154977777206e-11
Plesne & Anoxic & Labelled,Seq_26,316.06016384628424,0.7177485905681378,0.12061784462787326,3.7950320865073546,7.381218156786559e-5,0.0068544675883249724
Plesne & Anoxic & Labelled,Seq_54,314.5314952504179,4.154811598091287,0.4342742914457899,8.968552075980933,1.5021884574085504e-19,3.0689710184856685e-16
Plesne & Anoxic & Labelled,Seq_29,156.5802344410066,0.6065056653819452,0.08277640697613237,4.18604380209274,1.4192929672184051e-5,0.0016108975177928898
Plesne & Anoxic & Labelled,Seq_182,113.10794693104222,0.9827523509226918,0.1199339676006914,6.02625232352044,8.390257027851827e-10,2.1426618884876604e-7
Plesne & Anoxic & Labelled,Seq_260,73.46357927007685,0.724152951414969,0.09486012636854783,4.893024805930105,4.964894260094283e-7,7.245199266694729e-5
Plesne & Anoxic & Labelled,Seq_230,48.662719846503634,0.7104686452294838,0.14455999457325275,3.116136290398228,9.16187815340409e-4,0.04925715017738041
Plesne & Anoxic & Labelled,Seq_225,47.6196449085651,3.3667920971750647,0.5364039021963711,5.791889440874546,3.4799477263459087e-9,7.109533204924692e-7
Plesne & Anoxic & Labelled,Seq_198,45.87424728452625,3.232636313564866,0.5939023997558155,5.005260653580577,2.7893245541368886e-7,4.748825053418053e-5
Plesne & Anoxic & Labelled,Seq_406,41.36195078311649,0.6601961167089878,0.10249211577436958,3.9046527011891943,4.7180398085489e-5,0.004589978728031144
Plesne & Anoxic & Labelled,Seq_350,40.41797707366421,3.489530941652451,0.5407832432794956,5.9719508357312705,1.1721659318832956e-9,2.660816665375081e-7
Plesne & Anoxic & Labelled,Seq_484,38.928191360195314,0.8763805225012955,0.1565297354525295,3.9377854994728727,4.1118528579664144e-5,0.004200257694412693
Plesne & Anoxic & Labelled,Seq_564,30.68299652700811,0.870653717101613,0.141419615944979,4.318026979646127,7.871509505442898e-6,9.45970230565873e-4
Plesne & Anoxic & Labelled,Seq_337,25.686819827374247,5.397503308848118,0.7903904588060109,6.499956131313876,4.0171718502542645e-11,2.0517705225173655e-8
Plesne & Anoxic & Labelled,Seq_769,24.006227636795195,0.9802594473056981,0.16494102630615326,4.3667695262717565,6.304883020634706e-6,8.05054750697294e-4
Plesne & Anoxic & Labelled,Seq_565,23.56926463174572,0.8236096626870905,0.16804455183789047,3.3539299937006852,3.983625860830687e-4,0.025432961355240917
Plesne & Anoxic & Labelled,Seq_627,21.768897616163994,4.790587872658756,0.7392344482897585,6.128756422458951,4.4284298207208876e-10,1.2924688748189674e-7
Plesne & Anoxic & Labelled,Seq_834,19.83858743982887,3.63858779308157,0.9661602201343503,3.4969228940224397,2.3532892432021467e-4,0.018229477250899778
Plesne & Anoxic & Labelled,Seq_783,15.71718582322643,4.6940236131741075,0.6997194029760725,6.336859595882513,1.1724774841396163e-10,4.7907430001944726e-8
Plesne & Anoxic & Labelled,Seq_361,13.719660563716358,5.783012624836601,0.8183432788137661,6.749016907479847,7.442512280790942e-12,5.068350863218631e-9
Plesne & Anoxic & Labelled,Seq_663,12.148699377426286,1.0622665746435058,0.2373135762323825,3.3806181145654697,3.6161491643539443e-4,0.023831589492822932
Plesne & Anoxic & Labelled,Seq_998,11.175506396614939,1.042964431839238,0.2367502805725484,3.3071320124552535,4.7128230621057556e-4,0.028503980131776775
Plesne & Anoxic & Labelled,Seq_1374,10.823314289459825,0.9491208400435241,0.21844235320396868,3.1547034260341604,8.033066528582032e-4,0.04435555383214349
Plesne & Anoxic & Labelled,Seq_1487,6.862901840763787,1.144680345703634,0.23795567548919208,3.71783671007173,1.0046803760953074e-4,0.008924182645055274
Plesne & Anoxic & Labelled,Seq_1796,6.239111832600887,5.146466004095828,0.9163396965201033,5.332592293723276,4.841026562063122e-8,8.991106605722689e-6
Plesne & Anoxic & Labelled,Seq_1200,6.129519662915301,5.5766239950053444,1.1047659838270467,4.812443606009571,7.454797600584258e-7,1.015343433199576e-4
