Comparison,ASV,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Certovo & 48 h & Anoxic & Labelled,Seq_939,10.45634271115951,1.3282204502145842,0.47911533329787775,2.772235321863091,0.0027836386841209875,0.0947647430289884
Certovo & 48 h & Anoxic & Labelled,Seq_377,10.335668327259047,1.6529863585113262,0.38349554160320953,4.310314408352673,8.151129891768833e-6,0.0025529338821019985
Certovo & 48 h & Anoxic & Labelled,Seq_600,9.907878256040958,1.0594263780485023,0.37615107528052716,2.8164916908941438,0.002427564941398981,0.08856973683616856
Certovo & 48 h & Anoxic & Labelled,Seq_416,8.418010793828765,1.4179711276942186,0.5097356886732664,2.781777221416252,0.0027031068250055836,0.0940681175101943
Certovo & 48 h & Anoxic & Labelled,Seq_1100,7.939836791141949,1.9232803825422249,0.5934409269973248,3.2408960943654215,5.957730346059797e-4,0.038874190508040175
Certovo & 48 h & Anoxic & Labelled,Seq_329,7.335303664736964,1.242734837683555,0.4283146691017236,2.9014528974453797,0.0018571830783447462,0.08078746390799646
Certovo & 48 h & Anoxic & Labelled,Seq_138,7.1650444762541765,2.115630202341219,0.5386817120066333,3.927421620571309,4.2930694337167864e-5,0.007013233410595175
Certovo & 48 h & Anoxic & Labelled,Seq_479,6.8559503247095765,2.411944909328943,0.7433632684943677,3.244638269811441,5.879995392825655e-4,0.038874190508040175
Certovo & 48 h & Anoxic & Labelled,Seq_523,6.729797834634525,1.6324051187243658,0.5676060127149842,2.875947544875738,0.002014083234957004,0.083001430156386
Certovo & 48 h & Anoxic & Labelled,Seq_1750,5.897432450382279,2.22238254756068,0.7711789983019156,2.881798586909417,0.0019770619932693123,0.083001430156386
Certovo & 48 h & Anoxic & Labelled,Seq_921,5.539188631559567,2.2621044505522274,0.6570794492716999,3.4426650431078323,2.8800613430012505e-4,0.021477028872095037
Certovo & 48 h & Anoxic & Labelled,Seq_1272,5.458504505378081,2.3996521391548873,0.6470100789491997,3.7088327017287424,1.041084700490977e-4,0.0116452760069205
Certovo & 48 h & Anoxic & Labelled,Seq_731,5.404290666452332,2.174403377769135,0.5570724110737963,3.9032688292314086,4.745109604799713e-5,0.007013233410595175
Certovo & 48 h & Anoxic & Labelled,Seq_644,5.3467964318017005,1.3175211061895207,0.4784736512820952,2.753591765521788,0.002947262137526445,0.09615442723680027
Certovo & 48 h & Anoxic & Labelled,Seq_838,5.338276664309307,3.6843298804476547,0.9058622595216734,4.067207615419488,2.378992500105148e-5,0.00532214607880666
Certovo & 48 h & Anoxic & Labelled,Seq_234,4.991690372078714,2.3782648698312743,0.7841621615417721,3.0328737938021315,0.001211184427881691,0.06230616541585441
Certovo & 48 h & Anoxic & Labelled,Seq_719,4.599344898459281,3.2023762646806113,0.8202336684920564,3.904224354223305,4.72640304249957e-5,0.007013233410595175
Certovo & 48 h & Anoxic & Labelled,Seq_2463,4.237498151383465,4.9936845431670145,1.6629025661043553,3.0029928661819363,0.001336693489997756,0.06440973705008264
Certovo & 48 h & Anoxic & Labelled,Seq_783,3.9229126192340984,3.9830467536481664,1.2753428137077836,3.1231185143611064,8.947283804491835e-4,0.050040880135122194
Certovo & 48 h & Anoxic & Labelled,Seq_1513,3.0197816220548073,4.948765019178481,1.3122499918124007,3.7712059821342003,8.123024907516949e-5,0.010150229045270614
Certovo & 48 h & Anoxic & Labelled,Seq_1121,2.2359675615837435,4.517358830203117,1.1000423452464683,4.106531761912299,2.008221277295475e-5,0.00524145753374119
Certovo & 48 h & Anoxic & Labelled,Seq_2277,1.972636255748268,3.850366235308628,1.1180797137712546,3.4437314154653964,2.868726766759494e-4,0.021477028872095037
Certovo & 48 h & Anoxic & Labelled,Seq_703,1.936313248276261,4.313639124259671,1.24413628240575,3.467175730876133,2.6297895755294636e-4,0.021477028872095037
Certovo & 48 h & Anoxic & Labelled,Seq_2240,1.5253039118842235,3.9590630028270164,1.4363679619288614,2.756301384995035,0.002922955203641884,0.09615442723680027
Certovo & 48 h & Oxic & Labelled,Seq_8,3579.7225143807705,4.959193022901051,0.5133573199943454,9.660314228996825,2.222492150970998e-22,9.675975352862305e-20
Certovo & 48 h & Oxic & Labelled,Seq_20,3037.8462230795612,6.33081590799478,0.6342864127291141,9.981005080584145,9.229370559491161e-24,7.964946792840872e-21
Certovo & 48 h & Oxic & Labelled,Seq_15,2875.1100851192245,5.485068528426603,0.544250187643001,10.078211552265948,3.448501394869209e-24,5.952113407544255e-21
Certovo & 48 h & Oxic & Labelled,Seq_44,1109.666512103936,5.541148705748905,0.5817243338062913,9.525385794836039,8.2215011598476035e-22,2.176558063168682e-19
Certovo & 48 h & Oxic & Labelled,Seq_17,655.8833782416291,0.6620730303725719,0.1163912806874154,5.688338735189786,6.414058665593436e-9,1.9087353891059084e-7
Certovo & 48 h & Oxic & Labelled,Seq_97,598.2951474807534,5.208158293686508,0.5428896149435343,9.59340195562261,4.261376514039002e-22,1.4710271726462633e-19
Certovo & 48 h & Oxic & Labelled,Seq_105,515.7264793681657,5.55408550777219,0.5749927784696256,9.659400458132168,2.242404485020233e-22,9.675975352862305e-20
Certovo & 48 h & Oxic & Labelled,Seq_19,493.2385271832241,0.8473420553921244,0.17626035377237667,4.80733209287884,7.64788947807841e-7,1.629661387551029e-5
Certovo & 48 h & Oxic & Labelled,Seq_41,474.7516341219708,2.858913273691083,0.3134322126103463,9.121312866604544,3.710984918158177e-20,5.337633307284179e-18
Certovo & 48 h & Oxic & Labelled,Seq_49,406.1635124378932,5.8581407066949085,0.7278742826607756,8.048286422869928,4.1980635607284213e-16,4.83057180387817e-14
Certovo & 48 h & Oxic & Labelled,Seq_7,398.0088374001235,0.32659009947341255,0.11649365080471541,2.803501282837235,0.0025275515585339208,0.029835925533112807
Certovo & 48 h & Oxic & Labelled,Seq_74,346.9364790163463,5.382056194084462,0.5839348162448876,9.216878398679626,1.5293755714048852e-20,2.3997293056771198e-18
Certovo & 48 h & Oxic & Labelled,Seq_122,325.55133437536574,5.069817150843964,0.5433332837974457,9.330952662075434,5.2461766537521305e-21,1.0061001004862419e-18
Certovo & 48 h & Oxic & Labelled,Seq_26,322.7245554124752,2.978150954881426,0.3862183710566259,7.711054621078034,6.2391119624159e-15,4.895057448519765e-13
Certovo & 48 h & Oxic & Labelled,Seq_138,309.4196044964313,4.590307420922575,0.5143243669576388,8.92492698348209,2.229966578553998e-19,2.9607094727570776e-17
Certovo & 48 h & Oxic & Labelled,Seq_172,239.32390886442442,4.678354926040538,0.49360984159009563,9.477839645518142,1.298009147857159e-21,2.800454736501821e-19
Certovo & 48 h & Oxic & Labelled,Seq_333,154.29431383905853,5.595971361406433,0.7114581236377572,7.865496471940846,1.8381823436865977e-15,1.7626126251128151e-13
Certovo & 48 h & Oxic & Labelled,Seq_52,153.27853373394157,0.7261088102342813,0.10974238659746412,6.616484594030689,1.8392059454108014e-11,8.579647193997413e-10
Certovo & 48 h & Oxic & Labelled,Seq_58,153.23608491944498,0.43077359669200416,0.1064129349072133,4.04813190302116,2.5814025064814645e-5,4.2841353136413536e-4
Certovo & 48 h & Oxic & Labelled,Seq_55,124.70088180085631,1.160270862632629,0.16030311946141274,7.237980561644172,2.277073459587181e-13,1.3552513073267154e-11
Certovo & 48 h & Oxic & Labelled,Seq_60,118.24567282920297,0.6041970919599247,0.12896331158706476,4.685030839581253,1.399588909949705e-6,2.8758219744918938e-5
Certovo & 48 h & Oxic & Labelled,Seq_569,114.02686964100387,6.15522645049656,0.7770424590516648,7.9213515024760115,1.1747136483518335e-15,1.1926798570913323e-13
Certovo & 48 h & Oxic & Labelled,Seq_109,108.75083956073681,1.9604282112022844,0.25423623229386816,7.711049654544331,6.239354801126004e-15,4.895057448519765e-13
Certovo & 48 h & Oxic & Labelled,Seq_24,101.48024982682695,1.208862886636822,0.19055907366612995,6.343769747510511,1.1210492718431858e-10,4.299846762669641e-9
Certovo & 48 h & Oxic & Labelled,Seq_175,99.51990637673418,0.9845993335502868,0.13219720233897408,7.447958929006846,4.7397659870333504e-14,3.1464754206229087e-12
Certovo & 48 h & Oxic & Labelled,Seq_83,96.2528019524209,0.3511188127082686,0.14641649298223922,2.398082385096196,0.008240578955277874,0.08174275446442306
Certovo & 48 h & Oxic & Labelled,Seq_408,95.55676780944911,4.983261356332471,0.523561876794261,9.517998878842537,8.82729226082316e-22,2.176558063168682e-19
Certovo & 48 h & Oxic & Labelled,Seq_80,85.37912369651184,0.7987397043900951,0.1833325258221405,4.356781213852855,6.599454124796725e-6,1.1990166125683313e-4
Certovo & 48 h & Oxic & Labelled,Seq_378,84.7373023818505,4.143584358284044,0.5601282807718915,7.397563202082794,6.93531115665738e-14,4.4334618727372735e-12
Certovo & 48 h & Oxic & Labelled,Seq_546,84.4252756166432,4.842917643851457,0.6477078684472934,7.477009126755027,3.80165681786898e-14,2.6246638670567438e-12
Certovo & 48 h & Oxic & Labelled,Seq_112,74.46302928303842,0.7520334093796821,0.13443049286659245,5.594217452776826,1.1080952697512846e-8,3.187620725984529e-7
Certovo & 48 h & Oxic & Labelled,Seq_388,66.37549855213256,8.460121165516625,1.1461990600971763,7.381022598988491,7.85391696261107e-14,4.841378813380967e-12
Certovo & 48 h & Oxic & Labelled,Seq_192,63.694509848584474,0.8033423681632471,0.21780523413720868,3.6883519872491823,1.128556325249777e-4,0.0017708074703464683
Certovo & 48 h & Oxic & Labelled,Seq_85,62.93099769336579,1.7106015805807617,0.28926899846909465,5.91353235097373,1.6742386118976967e-9,5.666148713991028e-8
Certovo & 48 h & Oxic & Labelled,Seq_185,59.88381006189162,0.6777549633165993,0.132645203478267,5.109532388237806,1.614785633355749e-7,3.8179726070849624e-6
Certovo & 48 h & Oxic & Labelled,Seq_104,58.28579105738553,0.6096672898634816,0.18717719075685024,3.257166577820162,5.626518705908596e-4,0.007707437528887489
